t, Obs_Wetland outflow (m3/day)_expression
40196.05000,44.4959
40196.06000,43.7945
40196.07000,43.0932
40196.08000,42.3918
40196.09000,41.6904
40196.10000,41.0792
40196.11000,40.5131
40196.12000,39.947
40196.13000,39.3809
40196.14000,38.8148
40196.15000,38.2487
40196.16000,37.6826
40196.17000,37.1165
40196.18000,36.5504
40196.19000,35.9843
40196.20000,35.4182
40196.21000,34.852
40196.22000,34.2859
40196.23000,33.7198
40196.24000,33.1537
40196.25000,32.5876
40196.26000,32.0215
40196.27000,31.4554
40196.28000,30.7683
40196.29000,30.066
40196.30000,29.3637
40196.31000,28.6614
40196.32000,27.9591
40196.33000,27.2568
40196.34000,26.5545
40196.35000,25.8522
40196.36000,25.1499
40196.37000,24.4476
40196.38000,23.7454
40196.39000,23.0431
40196.40000,22.3408
40196.41000,21.6385
40196.42000,20.9362
40196.43000,20.2339
40196.44000,19.5316
40196.45000,18.8293
40196.46000,18.127
40196.47000,17.4248
40196.48000,16.7225
40196.49000,16.0202
40196.50000,15.3179
40196.51000,14.718
40196.52000,14.5688
40196.53000,14.4197
40196.54000,14.2705
40196.55000,14.1213
40196.56000,13.9721
40196.57000,13.8229
40196.58000,13.6737
40196.59000,13.5245
40196.60000,13.3754
40196.61000,13.2262
40196.62000,13.077
40196.63000,12.9278
40196.64000,12.7786
40196.65000,12.6294
40196.66000,12.4802
40196.67000,12.3311
40196.68000,12.1819
40196.69000,12.0327
40196.70000,11.8835
40196.71000,11.7343
40196.72000,11.5851
40196.73000,11.4359
40196.74000,11.2868
40196.75000,11.1376
40196.76000,10.9884
40196.77000,10.8392
40196.78000,10.69
40196.79000,10.5408
40196.80000,10.3916
40196.81000,10.2425
40196.82000,10.0933
40196.83000,9.96808
40196.84000,9.86024
40196.85000,9.7524
40196.86000,9.64455
40196.87000,9.53671
40196.88000,9.42887
40196.89000,9.32103
40196.90000,9.21319
40196.91000,9.10534
40196.92000,8.9975
40196.93000,8.88966
40196.94000,8.78182
40196.95000,8.67398
40196.96000,8.56613
40196.97000,8.45829
40196.98000,8.35045
40196.99000,8.24261
40197.00000,8.13477
40197.01000,8.02692
40197.02000,7.91908
40197.03000,7.81124
40197.04000,7.7034
40197.05000,7.59556
40197.06000,7.48771
40197.07000,7.37987
40197.08000,7.27203
40197.09000,7.16419
40197.10000,7.05634
40197.11000,6.9485
40197.12000,6.84066
40197.13000,6.73282
40197.14000,6.62498
40197.15000,6.45088
40197.16000,6.27511
40197.17000,6.09934
40197.18000,5.92357
40197.19000,5.74781
40197.20000,5.57204
40197.21000,5.39627
40197.22000,5.2205
40197.23000,5.04473
40197.24000,4.86896
40197.25000,4.69319
40197.26000,4.51742
40197.27000,4.34165
40197.28000,4.16588
40197.29000,3.99011
40197.30000,3.81434
40197.31000,3.63857
40197.32000,3.4628
40197.33000,3.28703
40197.34000,3.11126
40197.35000,2.93549
40197.36000,2.75972
40197.37000,2.58395
40197.38000,2.40818
40197.39000,2.23241
40197.40000,2.05664
40197.41000,1.88087
40197.42000,1.7051
40197.43000,1.52933
40197.44000,1.35356
40197.45000,1.17779
40197.46000,1.06151
40197.47000,1.04634
40197.48000,1.03118
40197.49000,1.01602
40197.50000,1.00085
40197.51000,0.985691
40197.52000,0.970528
40197.53000,0.955365
40197.54000,0.940202
40197.55000,0.925039
40197.56000,0.909876
40197.57000,0.894713
40197.58000,0.87955
40197.59000,0.864387
40197.60000,0.849224
40197.61000,0.834061
40197.62000,0.818898
40197.63000,0.803735
40197.64000,0.788572
40197.65000,0.773409
40197.66000,0.758246
40197.67000,0.743083
40197.68000,0.72792
40197.69000,0.712757
40197.70000,0.697594
40197.71000,0.682431
40197.72000,0.667268
40197.73000,0.652105
40197.74000,0.636942
40197.75000,0.621779
40197.76000,0.606616
40197.77000,0.591453
40197.78000,0.57629
40197.79000,0.561127
40197.80000,0.545964
40197.81000,0.530801
40197.82000,0.515638
40197.83000,0.500475
40197.84000,0.485312
40197.85000,0.470149
40197.86000,0.454986
40197.87000,0.439823
40197.88000,0.428049
40197.89000,0.427593
40197.90000,0.427138
40197.91000,0.426682
40197.92000,0.426227
40197.93000,0.425771
40197.94000,0.425315
40197.95000,0.42486
40197.96000,0.424404
40197.97000,0.423949
40197.98000,0.423493
40197.99000,0.423037
40198.00000,0.422582
40198.01000,0.422126
40198.02000,0.421671
40198.03000,0.421215
40198.04000,0.420759
40198.05000,0.420304
40198.06000,0.419848
40198.07000,0.419393
40198.08000,0.418937
40198.09000,0.418481
40198.10000,0.418026
40198.11000,0.41757
40198.12000,0.417114
40198.13000,0.416659
40198.14000,0.416203
40198.15000,0.415748
40198.16000,0.415292
40198.17000,0.414836
40198.18000,0.414381
40198.19000,0.413925
40198.20000,0.403941
40198.21000,0.401131
40198.22000,0.410167
40198.23000,0.869141
40198.24000,0.896612
40198.25000,0.924083
40198.26000,0.951554
40198.27000,0.979025
40198.28000,1.0065
40198.29000,1.17504
40198.30000,1.37728
40198.31000,1.61536
40198.32000,1.86883
40198.33000,2.11523
40198.34000,2.33441
40198.35000,2.50823
40198.36000,2.628
40198.37000,2.52731
40198.38000,2.42662
40198.39000,2.32593
40198.40000,2.22524
40198.41000,2.12455
40198.42000,2.02386
40198.43000,1.92317
40198.44000,1.82248
40198.45000,1.72179
40198.46000,1.6211
40198.47000,1.54648
40198.48000,1.47187
40198.49000,1.39725
40198.50000,1.32264
40198.51000,1.24802
40198.52000,1.17341
40198.53000,1.09879
40198.54000,1.02418
40198.55000,0.949564
40198.56000,0.874949
40198.57000,0.800334
40198.58000,0.725719
40198.59000,0.651104
40198.60000,0.614354
40198.61000,0.596538
40198.62000,0.578721
40198.63000,0.560904
40198.64000,0.543087
40198.65000,0.52527
40198.66000,0.507453
40198.67000,0.489636
40198.68000,0.47182
40198.69000,0.454003
40198.70000,0.436186
40198.71000,0.418369
40198.72000,0.400552
40198.73000,0.382735
40198.74000,0.364919
40198.75000,0.347102
40198.76000,0.329285
40198.77000,0.311468
40198.78000,0.300244
40198.79000,0.289844
40198.80000,0.279444
40198.81000,0.269044
40198.82000,0.258644
40198.83000,0.248245
40198.84000,0.237845
40198.85000,0.227445
40198.86000,0.217045
40198.87000,0.206645
40198.88000,0.196245
40198.89000,0.185845
40198.90000,0.175445
40198.91000,0.165045
40198.92000,0.154645
40198.93000,0.144246
40198.94000,0.133846
40198.95000,0.123446
40198.96000,0.113046
40198.97000,0.102646
40198.98000,0.0922461
40198.99000,0.0818462
40199.00000,0.0714463
40199.01000,0.0626033
40199.02000,0.0606109
40199.03000,0.0586184
40199.04000,0.0566259
40199.05000,0.0546334
40199.06000,0.0526409
40199.07000,0.0506484
40199.08000,0.048656
40199.09000,0.0466635
40199.10000,0.044671
40199.11000,0.0426785
40199.12000,0.040686
40199.13000,0.0386935
40199.14000,0.0367011
40199.15000,0.0347086
40199.16000,0.0327161
40199.17000,0.0307236
40199.18000,0.0287311
40199.19000,0.0267386
40199.20000,0.0247462
40199.21000,0.0227537
40199.22000,0.0207612
40199.23000,0.0187687
40199.24000,0.0167762
40199.25000,0.0147837
40199.26000,0.0127913
40199.27000,0.0107988
40199.28000,0.00880629
40199.29000,0.0068138
40199.30000,0.00482132
40199.31000,0.00282883
40199.32000,0.000836351
40199.33000,0
40199.34000,0
40199.35000,0
40199.36000,0
40199.37000,0
40199.38000,0
40199.39000,0
40199.40000,0
40199.41000,0
40199.42000,0
40199.43000,0
40199.44000,0
40199.45000,0
40199.46000,0
40199.47000,0
40199.48000,0
40199.49000,0
40199.50000,0
40199.51000,0
40199.52000,0
40199.53000,0
40199.54000,0
40199.55000,0
40199.56000,0
40199.57000,0
40199.58000,0
40199.59000,0
40199.60000,0
40199.61000,0
40199.62000,0
40199.63000,0
40199.64000,0
40199.65000,0
40199.66000,0
40199.67000,0
40199.68000,0
40199.69000,0
40199.70000,0
40199.71000,0
40199.72000,0
40199.73000,0
40199.74000,0
40199.75000,0
40199.76000,0
40199.77000,0
40199.78000,0
40199.79000,0
40199.80000,0
40199.81000,0
40199.82000,0
40199.83000,0
40199.84000,0
40199.85000,0
40199.86000,0
40199.87000,0
40199.88000,4.02106e-12
40199.89000,0.000789501
40199.90000,0.0481646
40199.91000,0.221269
40199.92000,0.543916
40199.93000,0.979104
40199.94000,1.47587
40199.95000,2.06749
40199.96000,2.78142
40199.97000,3.65606
40199.98000,4.73249
40199.99000,5.9424
40200.00000,7.23806
40200.01000,8.56529
40200.02000,9.86809
40200.03000,11.0929
40200.04000,12.1917
40200.05000,13.1247
40200.06000,13.8619
40200.07000,14.5102
40200.08000,15.1553
40200.09000,15.8551
40200.10000,16.6652
40200.11000,17.5256
40200.12000,18.3391
40200.13000,19.0486
40200.14000,19.6099
40200.15000,20.0669
40200.16000,20.5371
40200.17000,21.0799
40200.18000,21.7517
40200.19000,22.5558
40200.20000,23.3489
40200.21000,24.0614
40200.22000,24.6366
40200.23000,24.1635
40200.24000,23.8865
40200.25000,23.6095
40200.26000,23.3326
40200.27000,23.0556
40200.28000,22.7786
40200.29000,22.5016
40200.30000,22.2246
40200.31000,21.9477
40200.32000,21.6707
40200.33000,21.3937
40200.34000,20.857
40200.35000,20.3203
40200.36000,19.7836
40200.37000,19.2468
40200.38000,18.7101
40200.39000,18.1734
40200.40000,17.6367
40200.41000,17.1
40200.42000,16.5633
40200.43000,16.0266
40200.44000,15.4899
40200.45000,14.9532
40200.46000,14.4165
40200.47000,14.0343
40200.48000,13.7293
40200.49000,13.4243
40200.50000,13.1194
40200.51000,12.8144
40200.52000,12.5094
40200.53000,12.2045
40200.54000,11.8995
40200.55000,11.5946
40200.56000,11.2896
40200.57000,10.9846
40200.58000,10.6797
40200.59000,10.3747
40200.60000,10.0697
40200.61000,9.76478
40200.62000,9.45982
40200.63000,9.15486
40200.64000,8.8499
40200.65000,8.70431
40200.66000,8.57865
40200.67000,8.45298
40200.68000,8.32732
40200.69000,8.20166
40200.70000,8.07599
40200.71000,7.95033
40200.72000,7.82467
40200.73000,7.699
40200.74000,7.57334
40200.75000,7.44768
40200.76000,7.32201
40200.77000,7.19635
40200.78000,7.07068
40200.79000,6.94502
40200.80000,6.81936
40200.81000,6.69369
40200.82000,6.56803
40200.83000,6.44237
40200.84000,6.3167
40200.85000,6.19104
40200.86000,6.06538
40200.87000,5.93971
40200.88000,5.8245
40200.89000,5.7553
40200.90000,5.68609
40200.91000,5.61688
40200.92000,5.54767
40200.93000,5.47846
40200.94000,5.40925
40200.95000,5.34004
40200.96000,5.27084
40200.97000,5.20163
40200.98000,5.13242
40200.99000,5.06321
40201.00000,4.994
40201.01000,4.92479
40201.02000,4.85558
40201.03000,4.78638
40201.04000,4.71717
40201.05000,4.64796
40201.06000,4.57875
40201.07000,4.50954
40201.08000,4.44033
40201.09000,4.37113
40201.10000,4.30192
40201.11000,4.23271
40201.12000,4.1635
40201.13000,4.09429
40201.14000,4.02508
40201.15000,3.95587
40201.16000,3.88667
40201.17000,3.81746
40201.18000,3.74825
40201.19000,3.67904
40201.20000,3.5922
40201.21000,3.4926
40201.22000,3.393
40201.23000,3.2934
40201.24000,3.1938
40201.25000,3.0942
40201.26000,2.9946
40201.27000,2.895
40201.28000,2.7954
40201.29000,2.6958
40201.30000,2.5962
40201.31000,2.4966
40201.32000,2.397
40201.33000,2.2974
40201.34000,2.1978
40201.35000,2.0982
40201.36000,1.9986
40201.37000,1.899
40201.38000,1.7994
40201.39000,1.6998
40201.40000,1.6002
40201.41000,1.5006
40201.42000,1.401
40201.43000,1.3014
40201.44000,1.2018
40201.45000,1.1022
40201.46000,1.0026
40201.47000,0.902996
40201.48000,0.803396
40201.49000,0.703796
40201.50000,0.604196
40201.51000,0.504596
40201.52000,0.49074
40201.53000,0.479055
40201.54000,0.467369
40201.55000,0.455684
40201.56000,0.443999
40201.57000,0.432314
40201.58000,0.420629
40201.59000,0.408943
40201.60000,0.397258
40201.61000,0.385573
40201.62000,0.373888
40201.63000,0.362203
40201.64000,0.350517
40201.65000,0.338832
40201.66000,0.327147
40201.67000,0.315462
40201.68000,0.303777
40201.69000,0.292091
40201.70000,0.280406
40201.71000,0.268721
40201.72000,0.257036
40201.73000,0.245351
40201.74000,0.233666
40201.75000,0.22198
40201.76000,0.210295
40201.77000,0.19861
40201.78000,0.186925
40201.79000,0.17524
40201.80000,0.163554
40201.81000,0.151869
40201.82000,0.140184
40201.83000,0.131272
40201.84000,0.127073
40201.85000,0.122875
40201.86000,0.118677
40201.87000,0.114479
40201.88000,0.11028
40201.89000,0.106082
40201.90000,0.101884
40201.91000,0.0976853
40201.92000,0.093487
40201.93000,0.0892887
40201.94000,0.0850904
40201.95000,0.0808921
40201.96000,0.0766938
40201.97000,0.0724955
40201.98000,0.0682972
40201.99000,0.0640989
40202.00000,0.0599006
40202.01000,0.0557023
40202.02000,0.051504
40202.03000,0.0473057
40202.04000,0.0431074
40202.05000,0.0389091
40202.06000,0.0347108
40202.07000,0.0305125
40202.08000,0.0263141
40202.09000,0.0221158
40202.10000,0.0179175
40202.11000,0.0137192
40202.12000,0.00952094
40202.13000,0.00532264
40202.14000,0.00112433
40202.15000,0.000137013
40202.16000,0.000133701
40202.17000,0.00013039
40202.18000,0.000127078
40202.19000,0.000123766
40202.20000,0.000120455
40202.21000,0.000117143
40202.22000,0.000113832
40202.23000,0.00011052
40202.24000,0.000107209
40202.25000,0.000103897
40202.26000,0.000100586
40202.27000,9.72743e-05
40202.28000,9.39628e-05
40202.29000,9.06512e-05
40202.30000,8.73397e-05
40202.31000,8.40282e-05
40202.32000,8.07167e-05
40202.33000,7.74051e-05
40202.34000,7.40936e-05
40202.35000,7.07821e-05
40202.36000,6.74706e-05
40202.37000,6.41591e-05
40202.38000,6.08475e-05
40202.39000,5.7536e-05
40202.40000,5.42245e-05
40202.41000,5.0913e-05
40202.42000,4.76014e-05
40202.43000,4.42899e-05
40202.44000,4.09784e-05
40202.45000,3.76669e-05
40202.46000,3.43553e-05
40202.47000,3.10438e-05
40202.48000,2.77323e-05
40202.49000,2.44208e-05
40202.50000,2.11093e-05
40202.51000,1.77977e-05
40202.52000,1.44862e-05
40202.53000,1.11747e-05
40202.54000,7.86316e-06
40202.55000,4.55164e-06
40202.56000,1.24012e-06
40202.57000,0
40202.58000,0
40202.59000,0
40202.60000,0
40202.61000,0
40202.62000,0
40202.63000,0
40202.64000,0
40202.65000,0
40202.66000,0
40202.67000,0
40202.68000,0
40202.69000,0
40202.70000,0
40202.71000,0
40202.72000,0
40202.73000,0
40202.74000,0
40202.75000,0
40202.76000,0
40202.77000,0
40202.78000,0
40202.79000,0
40202.80000,0
40202.81000,0
40202.82000,0
40202.83000,0
40202.84000,0
40202.85000,0
40202.86000,0
40202.87000,0
40202.88000,0
40202.89000,0
40202.90000,0
40202.91000,0
40202.92000,2.81312e-10
40202.93000,0.0552332
40202.94000,0.416701
40202.95000,1.26209
40202.96000,2.61533
40202.97000,4.36173
40202.98000,6.30503
40202.99000,8.29595
40203.00000,10.1727
40203.01000,11.7986
40203.02000,13.0704
40203.03000,14.267
40203.04000,15.5474
40203.05000,17.0519
40203.06000,18.9297
40203.07000,21.6606
40203.08000,25.8631
40203.09000,32.3276
40203.10000,42.1374
40203.11000,55.6157
40203.12000,72.4631
40203.13000,92.4338
40203.14000,115.13
40203.15000,139.39
40203.16000,163.218
40203.17000,185.091
40203.18000,203.768
40203.19000,219.562
40203.20000,236.143
40203.21000,255.258
40203.22000,278.467
40203.23000,306.81
40203.24000,335.874
40203.25000,363.671
40203.26000,388.627
40203.27000,409.573
40203.28000,425.707
40203.29000,436.553
40203.30000,441.947
40203.31000,441.955
40203.32000,413.451
40203.33000,411.527
40203.34000,409.604
40203.35000,407.68
40203.36000,405.757
40203.37000,398.784
40203.38000,393.158
40203.39000,389.432
40203.40000,387.013
40203.41000,384.226
40203.42000,380.331
40203.43000,374.853
40203.44000,292.344
40203.45000,284.022
40203.46000,275.7
40203.47000,267.377
40203.48000,259.055
40203.49000,250.733
40203.50000,242.411
40203.51000,234.089
40203.52000,225.767
40203.53000,217.445
40203.54000,209.123
40203.55000,204.451
40203.56000,199.779
40203.57000,195.107
40203.58000,190.435
40203.59000,185.763
40203.60000,181.091
40203.61000,176.42
40203.62000,171.748
40203.63000,167.076
40203.64000,162.404
40203.65000,157.732
40203.66000,153.06
40203.67000,148.388
40203.68000,145.094
40203.69000,142.49
40203.70000,139.885
40203.71000,137.281
40203.72000,134.676
40203.73000,132.072
40203.74000,129.467
40203.75000,126.862
40203.76000,124.258
40203.77000,121.653
40203.78000,119.049
40203.79000,116.444
40203.80000,113.84
40203.81000,111.235
40203.82000,108.631
40203.83000,106.026
40203.84000,103.422
40203.85000,100.817
40203.86000,99.1879
40203.87000,97.6802
40203.88000,96.1726
40203.89000,94.665
40203.90000,93.1574
40203.91000,91.6498
40203.92000,90.1422
40203.93000,88.6346
40203.94000,87.127
40203.95000,85.6194
40203.96000,84.1117
40203.97000,82.6041
40203.98000,81.0965
40203.99000,79.5889
40204.00000,78.0813
40204.01000,76.5737
40204.02000,75.0661
40204.03000,73.5585
40204.04000,72.0508
40204.05000,70.5432
40204.06000,69.0356
40204.07000,67.528
40204.08000,66.0204
40204.09000,64.5912
40204.10000,63.5069
40204.11000,62.4227
40204.12000,61.3384
40204.13000,60.2542
40204.14000,59.1699
40204.15000,58.0857
40204.16000,57.0014
40204.17000,55.9171
40204.18000,54.8329
40204.19000,53.7486
40204.20000,52.6644
40204.21000,51.5801
40204.22000,50.4959
40204.23000,49.4116
40204.24000,48.3274
40204.25000,47.2431
40204.26000,46.1588
40204.27000,45.0746
40204.28000,43.9903
40204.29000,42.9061
40204.30000,41.8218
40204.31000,40.7376
40204.32000,39.6533
40204.33000,38.5691
40204.34000,37.4848
40204.35000,36.4005
40204.36000,35.3163
40204.37000,34.232
40204.38000,33.1478
40204.39000,32.0635
40204.40000,30.9793
40204.41000,30.3612
40204.42000,30.0804
40204.43000,29.7996
40204.44000,29.5188
40204.45000,29.238
40204.46000,28.9572
40204.47000,28.6764
40204.48000,28.3956
40204.49000,28.1148
40204.50000,27.8339
40204.51000,27.5531
40204.52000,27.2723
40204.53000,26.9915
40204.54000,26.7107
40204.55000,26.4299
40204.56000,26.1491
40204.57000,25.8683
40204.58000,25.5875
40204.59000,25.3067
40204.60000,25.0259
40204.61000,24.7451
40204.62000,24.4643
40204.63000,24.1834
40204.64000,23.9026
40204.65000,23.6218
40204.66000,23.341
40204.67000,23.0602
40204.68000,22.7794
40204.69000,22.4986
40204.70000,22.2178
40204.71000,21.937
40204.72000,21.6562
40204.73000,21.3754
40204.74000,21.0946
40204.75000,20.8138
40204.76000,20.5329
40204.77000,20.2521
40204.78000,19.9713
40204.79000,19.6905
40204.80000,19.4097
40204.81000,19.1289
40204.82000,18.8481
40204.83000,18.6136
40204.84000,18.4379
40204.85000,18.2622
40204.86000,18.0865
40204.87000,17.9109
40204.88000,17.7352
40204.89000,17.5595
40204.90000,17.3838
40204.91000,17.2081
40204.92000,17.0325
40204.93000,16.8568
40204.94000,16.6811
40204.95000,16.5054
40204.96000,16.3298
40204.97000,16.1541
40204.98000,15.9784
40204.99000,15.8027
40205.00000,15.627
40205.01000,15.4514
40205.02000,15.2757
40205.03000,15.1
40205.04000,14.9243
40205.05000,14.7486
40205.06000,14.573
40205.07000,14.3973
40205.08000,14.2216
40205.09000,14.0459
40205.10000,13.8702
40205.11000,13.6946
40205.12000,13.5189
40205.13000,13.3432
40205.14000,13.1675
40205.15000,12.9919
40205.16000,12.8162
40205.17000,12.6405
40205.18000,12.4648
40205.19000,12.2891
40205.20000,12.1135
40205.21000,11.9378
40205.22000,11.7621
40205.23000,11.5864
40205.24000,11.4107
40205.25000,11.2411
40205.26000,11.0853
40205.27000,10.9296
40205.28000,10.7739
40205.29000,10.6182
40205.30000,10.4625
40205.31000,10.3068
40205.32000,10.1511
40205.33000,9.99534
40205.34000,9.83962
40205.35000,9.68391
40205.36000,9.52819
40205.37000,9.37248
40205.38000,9.21676
40205.39000,9.06105
40205.40000,8.90533
40205.41000,8.74962
40205.42000,8.5939
40205.43000,8.43819
40205.44000,8.28247
40205.45000,8.12676
40205.46000,7.97104
40205.47000,7.81533
40205.48000,7.65961
40205.49000,7.5039
40205.50000,7.34818
40205.51000,7.19247
40205.52000,7.03675
40205.53000,6.88104
40205.54000,6.72532
40205.55000,6.56961
40205.56000,6.41389
40205.57000,6.25818
40205.58000,6.10246
40205.59000,5.94675
40205.60000,5.79103
40205.61000,5.63532
40205.62000,5.4796
40205.63000,5.32388
40205.64000,5.16817
40205.65000,5.01245
40205.66000,4.85674
40205.67000,4.71696
40205.68000,4.66052
40205.69000,4.60407
40205.70000,4.54763
40205.71000,4.49119
40205.72000,4.43475
40205.73000,4.37831
40205.74000,4.32187
40205.75000,4.26542
40205.76000,4.20898
40205.77000,4.15254
40205.78000,4.0961
40205.79000,4.03966
40205.80000,3.98322
40205.81000,3.92678
40205.82000,3.87033
40205.83000,3.81389
40205.84000,3.75745
40205.85000,3.70101
40205.86000,3.64457
40205.87000,3.58813
40205.88000,3.53168
40205.89000,3.47524
40205.90000,3.4188
40205.91000,3.36236
40205.92000,3.30592
40205.93000,3.24948
40205.94000,3.19304
40205.95000,3.13659
40205.96000,3.08015
40205.97000,3.02371
40205.98000,2.96727
40205.99000,2.91083
40206.00000,2.85439
40206.01000,2.79794
40206.02000,2.7415
40206.03000,2.68506
40206.04000,2.62862
40206.05000,2.57218
40206.06000,2.51574
40206.07000,2.4593
40206.08000,2.40285
40206.09000,2.34643
40206.10000,2.29094
40206.11000,2.23546
40206.12000,2.17997
40206.13000,2.12448
40206.14000,2.069
40206.15000,2.01351
40206.16000,1.95802
40206.17000,1.90253
40206.18000,1.84705
40206.19000,1.79156
40206.20000,1.73607
40206.21000,1.68059
40206.22000,1.6251
40206.23000,1.56961
40206.24000,1.51412
40206.25000,1.45864
40206.26000,1.40315
40206.27000,1.34766
40206.28000,1.29218
40206.29000,1.23669
40206.30000,1.1812
40206.31000,1.12571
40206.32000,1.07023
40206.33000,1.01474
40206.34000,0.959253
40206.35000,0.903766
40206.36000,0.848279
40206.37000,0.792792
40206.38000,0.737305
